,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
114,69.32978723404256,855.677304964539,282,425,0.4630541871921182,0.9306524117151695,-2.7908615747474608
115,64.6,1433.4,15,15,0.9375,0.4898979485566357,-2.356194490192345
118,69.26373626373626,814.7802197802198,91,114,0.6319444444444444,0.890089610742438,-0.21684722418880553
119,68.10526315789474,1890.0263157894738,38,42,0.7755102040816326,0.7775592995752899,-0.7068326128032939
120,68.875,1720.625,24,25,0.8571428571428571,0.8671710835589495,-1.3633434479494593
121,69.0,954.5,20,20,1.0,0.6123724356957945,-1.5707963267948966
122,78.01818181818182,1655.7272727272727,275,354,0.5456349206349206,0.7192635787675905,-0.8344122390808985
124,72.5,1222.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
125,76.45370370370371,1874.398148148148,108,116,0.75,0.26818929688569104,-0.22817208476713846
126,73.6,2143.6,15,15,0.9375,0.4898979485566357,-0.7853981633974483
127,77.35,750.0833333333334,60,64,0.75,0.7638952384950748,-0.4748294935886912
128,77.26744186046511,950.9069767441861,86,102,0.6825396825396826,0.7830388534430248,-0.0075977029818339314
129,76.70588235294117,6139.64705882353,34,37,0.7083333333333334,0.8747116680525964,-2.6501957919661283
130,85.73825503355705,819.9865771812081,149,199,0.5068027210884354,0.8993621809890852,-2.0776530834683653
131,78.74358974358974,935.4615384615385,39,44,0.7222222222222222,0.8206893873728507,-1.453752689320189
132,81.17241379310344,794.698275862069,116,151,0.58,0.9204726930523817,-2.953575154161582
133,82.87288135593221,775.3898305084746,118,128,0.7023809523809523,0.7052425831825446,-0.5238425257867387
134,78.75,1468.5,24,30,0.6,0.930382039240054,-0.3997408696101541
135,82.71428571428571,1638.3714285714286,35,37,0.875,0.9323014283802398,-1.4603261824622533
136,80.5,1244.0,26,26,0.9285714285714286,0.8324219966378947,-3.003483405311227
137,82.16666666666667,714.3333333333334,18,19,0.9,0.6989295601575878,-1.2689216600961783
138,82.36363636363636,1824.7272727272727,33,34,0.9166666666666666,0.5099938545314989,-0.9975945933849408
139,85.58227848101266,472.4177215189873,79,85,0.797979797979798,0.5715984772596585,-0.4288787860389718
140,83.55172413793103,1520.5862068965516,29,32,0.8055555555555556,0.33949114463876046,-0.5404195002705845
141,84.5,2639.0,18,18,1.0,0.8783100656536799,-1.5707963267948966
143,89.36363636363636,1492.909090909091,209,296,0.59375,0.9678404693119652,-3.1292785790395397
144,87.0,724.5,12,12,1.0,0.6831300510639732,0.0
145,90.46774193548387,835.483870967742,62,68,0.775,0.7924996421460927,-1.9068473042413536
146,88.44,960.68,25,26,0.8333333333333334,0.5455303954303191,-1.7680219919860083
147,93.67164179104478,1556.5671641791046,335,574,0.4007177033492823,0.9627612234933194,-0.10662023654352293
149,91.35593220338983,1214.8813559322034,59,66,0.8428571428571429,0.6578731901514077,-1.7241912461047426
151,90.7872340425532,2947.1702127659573,47,54,0.734375,0.4154586723383161,-1.9380657971929418
152,88.0,3412.5,12,12,1.0,0.6831300510639732,0.0
153,91.36734693877551,1471.0816326530612,49,52,0.8166666666666667,0.9265184062316871,-3.0282466669207038
154,99.11267605633803,540.9765258215963,213,258,0.6594427244582043,0.824661738449966,-1.0572920116863762
155,92.5,1619.5,20,22,0.8333333333333334,0.837707816583391,-1.2490457723982544
156,94.61607142857143,2629.776785714286,112,123,0.7466666666666667,0.779471787385787,-3.1104381259242926
157,92.6,313.6,15,15,0.9375,0.4898979485566357,-0.7853981633974483
158,94.45348837209302,494.5581395348837,86,110,0.6370370370370371,0.8860935055192534,-2.9011716614554555
159,95.48648648648648,1357.054054054054,37,41,0.74,0.924971436044292,-1.288514761144935
161,94.58904109589041,2404.72602739726,73,93,0.5793650793650794,0.8721955677685538,-2.8603487136889445
162,94.86585365853658,2420.670731707317,82,100,0.5857142857142857,0.8817169978680212,-0.43416872154199515
163,93.66666666666667,1320.8333333333333,18,19,0.9,0.6989295601575879,-0.301874666698718
164,93.5,2314.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
165,95.41379310344827,1987.655172413793,29,31,0.8055555555555556,0.6562504138931464,-0.765588714769395
166,99.47311827956989,718.9032258064516,93,139,0.3765182186234818,0.9580134001323128,-0.6465739739747131
168,96.0,1392.5,12,12,1.0,0.6831300510639732,0.0
170,99.5,1667.375,24,27,0.75,0.9327476693631612,-1.3672674028551794
171,108.33333333333333,2917.5843621399176,243,355,0.44021739130434784,0.6160899563986372,-2.2349377697691413
172,101.59701492537313,822.820895522388,67,87,0.5537190082644629,0.6155640057866739,-2.54617818752723
173,134.93702770780857,493.5561712846348,1985,4888,0.25273745861981156,0.7660967220530518,-2.7966161061907338
174,104.82954545454545,691.3409090909091,176,207,0.6175438596491228,0.750131893602135,-0.3529794166764453
175,104.3495145631068,925.5436893203884,103,127,0.6130952380952381,0.6874474518438453,-0.8764599181016998
176,100.89285714285714,2745.6428571428573,56,61,0.8,0.8055567125588935,-2.833484089829244
