,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
223,1401.2280701754387,450.56140350877195,57,64,0.6333333333333333,0.8849622372644571,-2.427049937194579
224,1399.3636363636363,373.5,22,22,0.9166666666666666,0.7507571935295483,0.0
226,1404.6,1975.4,15,15,0.9375,0.4898979485566357,-2.356194490192345
227,1405.4117647058824,160.94117647058823,17,18,0.85,0.7592834946661577,-2.7069752508568614
228,1429.445369406868,348.9240374609781,961,1169,0.448018648018648,0.9340692290759536,-2.5924877607561374
229,1420.549504950495,1993.7475247524753,202,296,0.37407407407407406,0.9390704404191061,-1.1132119822301723
230,1418.6485849056603,205.57665094339623,848,961,0.70843776106934,0.9613577042610102,-0.07283648207944804
231,1415.578947368421,140.89473684210526,19,19,0.95,0.6322808964466018,-0.22375998757858495
232,1419.3188405797102,129.28985507246378,69,80,0.6272727272727273,0.6190650438615825,-0.9470779791968097
233,1444.4111675126903,742.9340101522843,591,692,0.7538265306122449,0.9595699998916541,-1.5415597588899477
235,1424.0,179.0,15,15,1.0,0.816496580927726,-1.5707963267948966
236,1433.2295081967213,409.672131147541,122,140,0.7134502923976608,0.9168788145351877,-1.5007670095524377
237,1437.5125,244.14375,160,181,0.7655502392344498,0.8742824871311716,-1.4214778082109822
238,1430.5,376.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
239,1434.5,305.88461538461536,26,27,0.8666666666666667,0.5772285936406557,-1.9497831364971927
241,1440.0,235.5,12,12,1.0,0.6831300510639732,0.0
242,1442.5,109.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
243,1449.6818181818182,395.8181818181818,44,53,0.6666666666666666,0.9159114222654712,-1.3157134518178504
244,1467.3209019947963,1411.1665221162186,1153,1229,0.7152605459057072,0.8291991999032063,-0.2014043358280595
246,1457.5,509.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
247,1459.0,616.5,18,18,0.9,0.6934837441847964,-1.9741321015056514
248,1463.4561403508771,842.2105263157895,57,66,0.7307692307692307,0.9133598520930014,-1.686211549070393
249,1460.952380952381,1991.6904761904761,42,47,0.5185185185185185,0.9356416749622118,-2.398628174028201
250,1472.766339869281,580.6143790849674,612,721,0.6725274725274726,0.8123526749603419,-2.068749770007718
251,1462.1052631578948,345.42105263157896,19,19,0.95,0.6322808964466017,-1.3470363392163116
252,1463.1136363636363,292.5681818181818,44,47,0.88,0.8850534813204995,-2.995913830836362
253,1462.5,508.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
254,1464.576923076923,336.84615384615387,26,27,0.8666666666666667,0.7214486867002435,-1.1811032209041392
255,1465.0,1373.0,15,15,1.0,0.816496580927726,-1.5707963267948966
257,1465.0,676.5,12,12,1.0,0.6831300510639732,0.0
258,1500.9992163009404,351.3530564263323,5104,5569,0.7733333333333333,0.6551199908038011,-0.080305918844922
260,1475.4911504424779,689.5752212389381,226,263,0.6042780748663101,0.531848113564541,-2.853209348140039
262,1483.9102833158447,1539.0435466946485,1906,2024,0.731108553893364,0.9134727672204436,-3.1360259165465836
264,1474.857142857143,761.8571428571429,21,21,0.84,0.712241974147557,-0.7853981633974483
267,1483.0294117647059,1981.764705882353,34,39,0.6296296296296297,0.9124894367416092,-2.0597013755611986
268,1484.5,458.5,16,16,1.0,0.0,-0.7853981633974483
270,1488.6326530612246,683.3673469387755,49,57,0.6805555555555556,0.9363756651667138,-1.3116392676739426
272,1486.421052631579,772.8947368421053,19,19,0.95,0.6322808964466018,-2.917832666011208
273,1488.3157894736842,782.0263157894736,38,42,0.7916666666666666,0.7469654958245266,-2.841550449169759
274,1497.843853820598,600.7076411960132,301,324,0.6543478260869565,0.755115656571708,-1.0211650039987665
275,1496.359375,1978.234375,64,67,0.8533333333333334,0.9484577792937732,-1.5066549541859768
276,1506.6784274193549,755.8256048387096,992,1032,0.7786499215070644,0.8594203302056662,-0.09812397326751676
278,1498.0,477.0,15,15,1.0,0.816496580927726,0.0
279,1513.9606643356644,1794.3942307692307,1144,1269,0.6933333333333334,0.941063652213922,-3.075906031246271
280,1512.4257425742574,1980.4653465346535,101,124,0.5738636363636364,0.8942789732052668,-2.1793379312993446
281,1510.0,645.5,24,24,1.0,0.9343531843023135,0.0
283,1517.4,1989.6,15,15,0.9375,0.4898979485566355,-0.785398163397448
286,1531.328125,1429.59375,64,82,0.5714285714285714,0.9272529059838398,-0.23733082161828123
287,1531.3125,465.8958333333333,48,50,0.8888888888888888,0.7531343568644162,-0.015993502501328694
288,1531.5,1413.5,14,14,0.875,0.6708203932499369,-2.356194490192345
290,1536.92,638.68,25,26,0.8928571428571429,0.8349755780293057,-1.5171568989706952
291,1537.9166666666667,1982.0416666666667,24,27,0.6857142857142857,0.898383769809404,-1.139149261372343
292,1541.6,263.6,15,15,0.9375,0.4898979485566357,-0.7853981633974483
293,1542.888888888889,1436.4444444444443,27,27,0.9642857142857143,0.8281202285589021,-1.6370720929432336
294,1555.211100099108,317.4925668979187,1009,1111,0.6551948051948052,0.8824517629635085,-0.06252004139945733
295,1543.55,391.81666666666666,60,63,0.9090909090909091,0.8426269559529167,-3.0608251786465015
296,1549.0819672131147,839.9344262295082,61,66,0.8133333333333334,0.9540983401806618,-1.429888610381644
297,1545.9545454545455,267.3636363636364,22,25,0.7857142857142857,0.8993655236464688,-1.810947989018748
298,1544.4,451.6,15,15,0.9375,0.4898979485566355,-0.785398163397448
299,1548.3255813953488,1992.1046511627908,86,114,0.441025641025641,0.9280170948028628,-0.664755720090841
301,1549.3529411764705,383.7450980392157,51,62,0.5666666666666667,0.8688633993376979,-0.6492770329080028
302,1556.7894736842106,4.7593984962406015,133,161,0.5833333333333334,0.8952667343042526,-1.135815221146644
303,1555.1739130434783,647.0,23,23,0.92,0.12869789041755736,0.0
304,1558.5974025974026,346.53246753246754,77,79,0.7777777777777778,0.7385080146591579,-2.6020737116401174
305,1562.1186440677966,387.6949152542373,59,71,0.6704545454545454,0.8826343675606279,-1.2679894465006099
306,1558.0,777.5,18,18,1.0,0.8783100656536799,0.0
307,1560.0,31.0,15,15,1.0,0.816496580927726,-1.5707963267948966
308,1563.5,1394.0,18,18,0.9,0.6934837441847964,-0.40333577471075466
309,1567.1568627450981,400.96078431372547,51,63,0.6071428571428571,0.8817468011328095,-0.10408405149584699
311,1574.057471264368,35.32183908045977,87,90,0.8365384615384616,0.8036067979284297,-1.3593653923919444
313,1576.0,11.0,15,15,1.0,0.816496580927726,-1.5707963267948966
314,1587.1568627450981,5.303921568627451,204,246,0.6335403726708074,0.8659218061581571,-1.1903542383141779
315,1581.0594059405942,369.36633663366337,101,109,0.7651515151515151,0.5875556264926817,-2.633158702064459
316,1597.4568713450292,141.72587719298247,1368,1764,0.5485164394546913,0.4803177642247127,-2.74318659073908
317,1585.82,297.5,50,53,0.6944444444444444,0.8380656492738694,-2.5315982023906214
318,1586.1538461538462,917.1025641025641,39,42,0.7959183673469388,0.5600367575501516,-0.8647685587738154
322,1599.7692307692307,68.6923076923077,52,68,0.49523809523809526,0.9714551374534094,-1.283926526601065
323,1595.5,792.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
324,1602.7371794871794,177.28205128205127,156,185,0.65,0.7176211778751935,-2.4836286308154314
325,1599.0,33.5,12,12,1.0,0.6831300510639732,0.0
326,1678.205771394533,328.61751274075056,15109,15751,0.842196209587514,0.6726358495570244,-1.4192231703600746
327,1602.0,28.5,12,12,1.0,0.6831300510639732,0.0
328,1604.9590163934427,606.3852459016393,122,138,0.7134502923976608,0.8689646619427654,-2.9604779992688877
329,1604.375,870.21875,32,32,0.8888888888888888,0.43648182661391755,-2.2975875637783516
330,1610.061224489796,1.653061224489796,49,57,0.6282051282051282,0.9245004018880936,-1.3792953299710693
333,1609.5,164.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
334,1614.0377358490566,179.0566037735849,53,64,0.6625,0.6822842573948467,-0.08054998574123351
335,1614.0,36.5,20,20,1.0,0.6123724356957945,-1.5707963267948966
336,1615.1923076923076,381.38461538461536,26,27,0.9285714285714286,0.8396118066729051,-1.4539885688636098
337,1617.5657894736842,166.1315789473684,76,80,0.8444444444444444,0.5227264265827654,-2.1381616307896048
338,1618.9473684210527,697.2631578947369,57,62,0.7916666666666666,0.6151128639635934,-2.1258710562823633
339,1619.4117647058824,611.0588235294117,17,18,0.85,0.7592834946661577,-0.43461740273293126
340,1644.633300297324,9.581764122893954,1009,1037,0.7643939393939394,0.8882932469990874,-1.631382358062884
341,1624.4,841.4,15,15,0.9375,0.4898979485566357,-0.7853981633974483
342,1626.1290322580646,607.0967741935484,31,32,0.8857142857142857,0.7753484741741281,-2.878190349670265
343,1652.9614243323442,785.4391691394659,337,446,0.48142857142857143,0.828343922824307,-0.9638450648546796
344,1643.5,765.5,22,22,0.9166666666666666,0.7728365157495385,-0.21916827992897892
345,1647.6702702702703,1173.3405405405406,185,210,0.6851851851851852,0.9574272707724668,-2.992806880158988
346,1650.2582781456954,1145.0066225165563,151,169,0.6452991452991453,0.872657741983176,-2.685019855916633
347,1646.0,1192.5,18,18,1.0,0.8783100656536799,0.0
348,1658.3731343283582,650.8955223880597,67,73,0.7444444444444445,0.7751498751031858,-2.081870969384074
349,1658.2692307692307,1146.2307692307693,26,27,0.8666666666666667,0.6958614409419452,-0.404837976556492
350,1661.75,586.0,24,26,0.8571428571428571,0.8456454807244981,0.0
351,1663.0,172.0,21,21,0.84,0.0,-0.7853981633974483
352,1663.7407407407406,840.3703703703703,27,28,0.75,0.7956915080285278,-0.8575327271059957
353,1663.8947368421052,185.57894736842104,19,19,0.95,0.6322808964466018,-1.3470363392163116
354,1733.8333535623256,129.32564631630052,8239,10682,0.5315483870967742,0.7870315231479953,-2.3282931641879303
355,1678.8384146341464,621.6829268292682,656,739,0.5963636363636363,0.9168863337629274,-2.8356067171964394
356,1677.373015873016,111.44444444444444,126,141,0.65625,0.8553843601376289,-2.698264945191027
357,1676.9705882352941,582.8676470588235,68,94,0.6071428571428571,0.8830655861273764,-3.058902196626602
358,1714.9263622974963,64.94771723122238,4074,6272,0.46106835672249885,0.6079142212460501,-2.0116596069572106
