,centroid-0,centroid-1,area,convex_area,extent,eccentricity,orientation
208,1244.6610169491526,4002.7796610169494,59,66,0.5673076923076923,0.9381841406454077,-2.6840321155378626
209,1244.1052631578948,2457.842105263158,19,21,0.76,0.7960160621181703,-0.7408429325331773
210,1246.0,3932.0,19,19,0.76,0.816496580927726,-0.7853981633974483
211,1247.909090909091,3888.909090909091,22,22,0.88,0.4282593998234223,-2.356194490192345
212,1252.8775510204082,3917.8979591836733,49,56,0.5384615384615384,0.9626706426515483,-2.783231485025908
214,1255.0,2429.0,15,15,1.0,0.816496580927726,-1.5707963267948966
215,1254.6,4028.6,15,15,0.9375,0.4898979485566357,-0.7853981633974483
216,1257.695652173913,2440.5652173913045,46,54,0.5476190476190477,0.9523198607298307,-2.733575405290176
217,1268.896,3998.416,125,176,0.3255208333333333,0.9762932520741998,-1.046753863374895
218,1258.3793103448277,3906.344827586207,29,32,0.6041666666666666,0.9210983438046292,-2.6240126769334537
219,1257.0,3967.5,12,12,1.0,0.6831300510639732,0.0
220,1257.4,4131.4,15,15,0.9375,0.4898979485566357,-0.7853981633974483
222,1259.945945945946,2471.054054054054,37,40,0.7551020408163265,0.6908127982110602,-2.3291147713358367
224,1259.0,2452.0,15,15,1.0,0.816496580927726,0.0
225,1261.4,2419.4,15,15,0.9375,0.4898979485566357,-0.7853981633974483
226,1270.9695512820513,4261.25,624,845,0.45714285714285713,0.9825853596199015,-0.09126992486392593
230,1266.6666666666667,2362.0,18,18,0.9,0.6123724356957945,0.0
231,1266.5,2431.5,16,16,1.0,0.0,-0.7853981633974483
232,1267.84375,2445.90625,32,33,0.9142857142857143,0.6847340610348954,-3.0759018193224845
233,1270.8947368421052,4129.421052631579,19,19,0.95,0.6322808964466018,-1.7945563143734815
234,1272.4166666666667,2453.9583333333335,24,25,0.8,0.787020578276199,-1.0702526159933388
235,1273.2,2358.68,25,26,0.8333333333333334,0.7494626391669681,-2.6525754672822686
237,1275.4137931034484,2385.344827586207,29,30,0.90625,0.8740319540072328,-1.610317773884193
238,1275.8333333333333,2566.6666666666665,18,19,0.9,0.6989295601575878,-1.2689216600961783
239,1276.6,2442.6,15,15,0.9375,0.4898979485566357,-0.7853981633974483
241,1283.4054054054054,2358.864864864865,37,38,0.925,0.7710765332461221,-1.6094441474310206
242,1283.6,2477.4,15,15,0.9375,0.4898979485566357,-2.356194490192345
243,1283.44,3974.08,25,26,0.8928571428571429,0.8481071219732257,-0.18722699820453648
244,1284.5,2365.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
247,1293.5636363636363,2534.7454545454543,55,59,0.859375,0.9727613286916024,-1.5769476092606842
249,1299.175,2362.6125,80,113,0.5,0.9362157641902145,-1.2602362844846122
250,1297.1097560975609,2382.560975609756,82,87,0.7884615384615384,0.8200081313172393,-1.4183576036988188
251,1307.177966101695,4013.35593220339,118,171,0.49166666666666664,0.9844057943242706,-1.6542058806825521
252,1301.578125,2375.53125,64,72,0.6666666666666666,0.9616305576802997,-1.3225723621567358
255,1304.0,2324.0,15,15,1.0,0.816496580927726,0.0
256,1312.1351351351352,3740.4189189189187,74,92,0.6491228070175439,0.9714939289524771,-1.5218669535378044
258,1305.6,2333.4,15,15,0.9375,0.4898979485566357,-2.356194490192345
259,1308.3461538461538,2480.8846153846152,26,26,0.8666666666666667,0.7053714156435726,-2.085099785228906
260,1310.7727272727273,3923.2272727272725,22,22,0.88,0.6106658672991558,-0.7853981633974485
263,1316.0,4204.5,12,12,1.0,0.6831300510639732,0.0
264,1317.5,2384.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
265,1320.34375,4296.0875,160,184,0.6666666666666666,0.9235753203986867,-3.123232711870526
267,1324.0,2478.0,15,15,1.0,0.816496580927726,-1.5707963267948966
268,1323.0,4201.5,18,18,1.0,0.8783100656536799,0.0
270,1329.7941176470588,5007.294117647059,34,35,0.85,0.8034230380603399,-1.7396290948843594
272,1329.5,2477.0,12,12,1.0,0.6831300510639732,-1.5707963267948966
